,label
44953,1.0
14864,0.0
8330,0.0
11650,0.0
30528,0.0
21404,0.0
28350,0.0
10323,0.0
40675,1.0
33452,1.0
49011,1.0
30301,0.0
10438,0.0
26055,0.0
25708,0.0
10067,0.0
21145,0.0
38574,1.0
45443,1.0
20787,0.0
0,0.0
8296,0.0
10352,0.0
12923,0.0
39624,1.0
46452,1.0
43503,1.0
33661,1.0
44681,1.0
17687,0.0
44099,1.0
13902,0.0
35607,1.0
13536,0.0
33531,1.0
43082,1.0
2853,0.0
34130,1.0
25197,0.0
12016,0.0
22397,0.0
42084,1.0
462,0.0
4466,0.0
43598,1.0
32615,1.0
37900,1.0
47598,1.0
379,0.0
5,0.0
18570,0.0
334,0.0
13717,0.0
48492,1.0
10008,0.0
44822,1.0
22835,0.0
24808,0.0
2683,0.0
31988,1.0
38683,1.0
21092,0.0
38786,1.0
1593,0.0
46536,1.0
49741,1.0
1216,0.0
36845,1.0
17318,0.0
12549,0.0
40306,1.0
11764,0.0
15811,0.0
1496,0.0
13800,0.0
20257,0.0
30255,0.0
23309,0.0
38774,1.0
1068,0.0
19072,0.0
14084,0.0
7978,0.0
22306,0.0
1550,0.0
41319,1.0
14630,0.0
43500,1.0
46291,1.0
14661,0.0
44558,1.0
22839,0.0
35154,1.0
48547,1.0
46550,1.0
27482,0.0
45326,1.0
5011,0.0
11953,0.0
17566,0.0
29594,0.0
5357,0.0
42805,1.0
18159,0.0
36585,1.0
2154,0.0
40405,1.0
39137,1.0
20682,0.0
13551,0.0
9033,0.0
4400,0.0
48813,1.0
20458,0.0
32996,1.0
32457,1.0
14542,0.0
32655,1.0
2249,0.0
18098,0.0
42363,1.0
17469,0.0
17120,0.0
37768,1.0
41884,1.0
18012,0.0
24066,0.0
41758,1.0
31854,0.0
37979,1.0
36321,1.0
7825,0.0
9476,0.0
3434,0.0
1188,0.0
27922,0.0
28229,0.0
12125,0.0
14545,0.0
12881,0.0
30372,0.0
39855,1.0
40326,1.0
46815,1.0
41898,1.0
23306,0.0
8938,0.0
37034,1.0
4261,0.0
14353,0.0
18139,0.0
34173,1.0
44158,1.0
35379,1.0
48165,1.0
12436,0.0
37359,1.0
34556,1.0
9069,0.0
36419,1.0
182,0.0
21488,0.0
36773,1.0
14556,0.0
28046,0.0
3870,0.0
6930,0.0
46961,1.0
11129,0.0
35456,1.0
49041,1.0
1193,0.0
33417,1.0
35325,1.0
10527,0.0
49754,1.0
1738,0.0
11663,0.0
28348,0.0
15736,0.0
16146,0.0
18818,0.0
22426,0.0
37682,1.0
21487,0.0
41698,1.0
32250,1.0
43207,1.0
31608,0.0
14584,0.0
27929,0.0
40653,1.0
19089,0.0
21609,0.0
46724,1.0
41715,1.0
1131,0.0
48415,1.0
47280,1.0
34501,1.0
45067,1.0
12934,0.0
4641,0.0
39202,1.0
13348,0.0
14927,0.0
42452,1.0
41526,1.0
36201,1.0
48672,1.0
30888,0.0
28524,0.0
16325,0.0
11643,0.0
26504,0.0
19999,0.0
3050,0.0
35983,1.0
15318,0.0
16546,0.0
27437,0.0
49758,1.0
35944,1.0
44576,1.0
37465,1.0
22146,0.0
49753,1.0
40572,1.0
47749,1.0
22314,0.0
45068,1.0
35386,1.0
248,0.0
24465,0.0
1680,0.0
43043,1.0
36471,1.0
28294,0.0
25422,0.0
1843,0.0
14462,0.0
21084,0.0
3165,0.0
17236,0.0
13532,0.0
6035,0.0
35900,1.0
45419,1.0
23018,0.0
14218,0.0
38523,1.0
33782,1.0
47570,1.0
19958,0.0
325,0.0
2379,0.0
24584,0.0
18451,0.0
39849,1.0
43027,1.0
40075,1.0
4928,0.0
16872,0.0
23910,0.0
30097,0.0
32840,1.0
15917,0.0
32206,1.0
28233,0.0
10930,0.0
8222,0.0
38097,1.0
30588,0.0
21921,0.0
45950,1.0
29261,0.0
1041,0.0
18006,0.0
20252,0.0
47215,1.0
21202,0.0
37368,1.0
41131,1.0
49452,1.0
14813,0.0
2412,0.0
22034,0.0
23774,0.0
49881,1.0
3860,0.0
41600,1.0
42287,1.0
4905,0.0
11719,0.0
17428,0.0
49472,1.0
33027,1.0
8447,0.0
28562,0.0
38628,1.0
5825,0.0
32785,1.0
2359,0.0
48283,1.0
1320,0.0
31241,0.0
46100,1.0
409,0.0
48051,1.0
26380,0.0
48527,1.0
14521,0.0
5328,0.0
33397,1.0
40666,1.0
26360,0.0
21377,0.0
34880,1.0
36185,1.0
23785,0.0
45075,1.0
42991,1.0
42881,1.0
8701,0.0
47071,1.0
33937,1.0
2750,0.0
44135,1.0
12621,0.0
4900,0.0
28843,0.0
7538,0.0
3952,0.0
4010,0.0
16000,0.0
32205,1.0
7233,0.0
34258,1.0
36234,1.0
12281,0.0
13085,0.0
6713,0.0
14092,0.0
45626,1.0
23231,0.0
4814,0.0
8220,0.0
5284,0.0
15780,0.0
18189,0.0
32542,1.0
26647,0.0
21353,0.0
32248,1.0
30998,0.0
33117,1.0
11610,0.0
44952,1.0
49219,1.0
2803,0.0
5331,0.0
8170,0.0
12060,0.0
22016,0.0
42186,1.0
7035,0.0
43226,1.0
21813,0.0
8299,0.0
32002,1.0
25205,0.0
28322,0.0
3126,0.0
19606,0.0
25324,0.0
42572,1.0
18914,0.0
12429,0.0
11097,0.0
47659,1.0
20895,0.0
12571,0.0
34597,1.0
15082,0.0
21150,0.0
24577,0.0
10351,0.0
19746,0.0
8473,0.0
5098,0.0
36397,1.0
36008,1.0
48321,1.0
25906,0.0
11305,0.0
35197,1.0
45503,1.0
27761,0.0
29134,0.0
31635,0.0
30368,0.0
18608,0.0
42836,1.0
21668,0.0
2205,0.0
22566,0.0
31319,0.0
20913,0.0
13345,0.0
26636,0.0
14091,0.0
45576,1.0
6024,0.0
40731,1.0
15411,0.0
32908,1.0
9063,0.0
11710,0.0
47373,1.0
4866,0.0
44679,1.0
32903,1.0
43025,1.0
42770,1.0
28783,0.0
28857,0.0
7592,0.0
7004,0.0
19664,0.0
43884,1.0
6277,0.0
26791,0.0
39581,1.0
37404,1.0
16036,0.0
19138,0.0
21748,0.0
17292,0.0
8951,0.0
13227,0.0
15416,0.0
44629,1.0
24606,0.0
40766,1.0
7988,0.0
39632,1.0
36475,1.0
21379,0.0
28799,0.0
41215,1.0
20546,0.0
47260,1.0
29340,0.0
47366,1.0
20,0.0
33060,1.0
30750,0.0
43215,1.0
37835,1.0
32290,1.0
7639,0.0
25429,0.0
29881,0.0
41956,1.0
31335,0.0
16153,0.0
1009,0.0
6360,0.0
38791,1.0
47408,1.0
19025,0.0
33713,1.0
5028,0.0
42244,1.0
44418,1.0
15176,0.0
39234,1.0
4337,0.0
20790,0.0
5764,0.0
14399,0.0
7264,0.0
25585,0.0
1162,0.0
11844,0.0
37171,1.0
27231,0.0
26083,0.0
19997,0.0
31107,0.0
9809,0.0
13342,0.0
40061,1.0
4128,0.0
19917,0.0
26979,0.0
17239,0.0
28232,0.0
35105,1.0
14185,0.0
23676,0.0
9378,0.0
14339,0.0
42612,1.0
40729,1.0
24908,0.0
27038,0.0
13406,0.0
4081,0.0
22752,0.0
1941,0.0
35389,1.0
973,0.0
22181,0.0
45095,1.0
21719,0.0
16812,0.0
1862,0.0
46200,1.0
45555,1.0
134,0.0
22279,0.0
32368,1.0
30463,0.0
3569,0.0
31286,0.0
25129,0.0
49723,1.0
5912,0.0
8588,0.0
18325,0.0
45812,1.0
33082,1.0
23335,0.0
8214,0.0
36538,1.0
42390,1.0
24158,0.0
12525,0.0
21877,0.0
47554,1.0
6942,0.0
11249,0.0
4610,0.0
44443,1.0
10189,0.0
37833,1.0
22080,0.0
23766,0.0
45141,1.0
8416,0.0
5709,0.0
456,0.0
45632,1.0
4716,0.0
45487,1.0
9709,0.0
35698,1.0
28875,0.0
12532,0.0
18809,0.0
8657,0.0
32762,1.0
26344,0.0
5386,0.0
11354,0.0
19380,0.0
42393,1.0
26343,0.0
40546,1.0
10658,0.0
16479,0.0
29544,0.0
3598,0.0
32734,1.0
35150,1.0
15970,0.0
3531,0.0
17769,0.0
4762,0.0
37145,1.0
29930,0.0
34740,1.0
31524,0.0
13309,0.0
3131,0.0
32327,1.0
12511,0.0
25265,0.0
29301,0.0
6385,0.0
10052,0.0
14548,0.0
8454,0.0
42755,1.0
9754,0.0
18341,0.0
35224,1.0
31882,0.0
31235,0.0
42892,1.0
10441,0.0
21759,0.0
26852,0.0
18573,0.0
3244,0.0
40658,1.0
48598,1.0
42081,1.0
29709,0.0
2360,0.0
39476,1.0
16276,0.0
13396,0.0
15259,0.0
47134,1.0
31541,0.0
27066,0.0
43155,1.0
35106,1.0
36728,1.0
10963,0.0
26406,0.0
47259,1.0
42559,1.0
26528,0.0
37770,1.0
31409,0.0
27971,0.0
4149,0.0
4286,0.0
36005,1.0
34596,1.0
13974,0.0
9406,0.0
10881,0.0
35153,1.0
17268,0.0
25967,0.0
9026,0.0
25371,0.0
36451,1.0
516,0.0
11552,0.0
6676,0.0
25755,0.0
6068,0.0
34071,1.0
41446,1.0
42119,1.0
24138,0.0
36672,1.0
20070,0.0
43980,1.0
6029,0.0
37449,1.0
22108,0.0
9581,0.0
19016,0.0
13213,0.0
10166,0.0
6769,0.0
42487,1.0
12922,0.0
46904,1.0
19705,0.0
26883,0.0
30946,0.0
33733,1.0
49761,1.0
44871,1.0
48712,1.0
16040,0.0
11753,0.0
34241,1.0
13911,0.0
33314,1.0
7182,0.0
29211,0.0
42326,1.0
36156,1.0
33936,1.0
6593,0.0
26030,0.0
29319,0.0
25668,0.0
33499,1.0
23305,0.0
11236,0.0
9933,0.0
27585,0.0
42303,1.0
27549,0.0
40822,1.0
23372,0.0
25239,0.0
24500,0.0
25700,0.0
17213,0.0
38991,1.0
42767,1.0
5225,0.0
46693,1.0
48940,1.0
29195,0.0
6574,0.0
22789,0.0
26491,0.0
9154,0.0
7648,0.0
30929,0.0
23691,0.0
18183,0.0
23259,0.0
46658,1.0
27039,0.0
15518,0.0
43191,1.0
24630,0.0
19720,0.0
43270,1.0
8010,0.0
9668,0.0
22024,0.0
13702,0.0
25565,0.0
1476,0.0
16775,0.0
36701,1.0
24623,0.0
43937,1.0
30016,0.0
21198,0.0
9723,0.0
33009,1.0
18928,0.0
15157,0.0
36184,1.0
3035,0.0
40383,1.0
30790,0.0
44562,1.0
13888,0.0
44486,1.0
33494,1.0
10909,0.0
8197,0.0
44083,1.0
13425,0.0
36715,1.0
3799,0.0
16893,0.0
41765,1.0
4710,0.0
34319,1.0
18688,0.0
45483,1.0
22368,0.0
33059,1.0
2807,0.0
40771,1.0
47143,1.0
7444,0.0
13980,0.0
35465,1.0
45018,1.0
41418,1.0
15278,0.0
46474,1.0
6689,0.0
20129,0.0
4978,0.0
9961,0.0
38017,1.0
48692,1.0
9128,0.0
5908,0.0
37156,1.0
40006,1.0
17443,0.0
15113,0.0
37735,1.0
3388,0.0
18170,0.0
19060,0.0
15609,0.0
3673,0.0
33086,1.0
35329,1.0
33919,1.0
9811,0.0
45713,1.0
18501,0.0
38938,1.0
19358,0.0
19954,0.0
42022,1.0
14395,0.0
11401,0.0
9945,0.0
637,0.0
6558,0.0
29879,0.0
37957,1.0
11903,0.0
6702,0.0
41162,1.0
13150,0.0
34719,1.0
28505,0.0
37322,1.0
31910,0.0
41677,1.0
16174,0.0
27903,0.0
10994,0.0
14615,0.0
21871,0.0
49319,1.0
23033,0.0
3592,0.0
28366,0.0
5001,0.0
22694,0.0
15703,0.0
17158,0.0
16208,0.0
584,0.0
8149,0.0
15371,0.0
3953,0.0
27204,0.0
18015,0.0
37071,1.0
37230,1.0
38824,1.0
41563,1.0
5289,0.0
48775,1.0
40038,1.0
20846,0.0
4442,0.0
22763,0.0
47210,1.0
27278,0.0
19135,0.0
8190,0.0
44532,1.0
39283,1.0
21351,0.0
6976,0.0
37750,1.0
29342,0.0
45677,1.0
1527,0.0
28991,0.0
25750,0.0
26703,0.0
18552,0.0
33684,1.0
41096,1.0
41456,1.0
32809,1.0
7325,0.0
49692,1.0
1305,0.0
3525,0.0
45369,1.0
1328,0.0
45982,1.0
29382,0.0
22932,0.0
22442,0.0
6613,0.0
19505,0.0
40348,1.0
18477,0.0
42031,1.0
20472,0.0
40809,1.0
14499,0.0
29762,0.0
25762,0.0
43855,1.0
45084,1.0
8759,0.0
36747,1.0
46501,1.0
3049,0.0
36654,1.0
47959,1.0
20988,0.0
25442,0.0
9152,0.0
12587,0.0
29121,0.0
15570,0.0
5149,0.0
8847,0.0
30291,0.0
42802,1.0
34181,1.0
48851,1.0
37030,1.0
16992,0.0
5359,0.0
43205,1.0
37882,1.0
6600,0.0
29112,0.0
29386,0.0
22416,0.0
2797,0.0
26180,0.0
28466,0.0
33826,1.0
15683,0.0
46881,1.0
49239,1.0
1415,0.0
38468,1.0
44996,1.0
21601,0.0
12907,0.0
43648,1.0
7272,0.0
37059,1.0
47127,1.0
38484,1.0
29276,0.0
8064,0.0
11013,0.0
32689,1.0
35254,1.0
4630,0.0
25686,0.0
16651,0.0
17738,0.0
3743,0.0
19301,0.0
11077,0.0
3947,0.0
43632,1.0
35832,1.0
43052,1.0
46714,1.0
41866,1.0
37997,1.0
28527,0.0
29782,0.0
34602,1.0
3418,0.0
44353,1.0
15239,0.0
9054,0.0
18208,0.0
38139,1.0
40639,1.0
22808,0.0
19927,0.0
49666,1.0
45640,1.0
7254,0.0
24990,0.0
28228,0.0
5317,0.0
28059,0.0
33403,1.0
12007,0.0
44001,1.0
19938,0.0
14554,0.0
42801,1.0
21914,0.0
5541,0.0
35808,1.0
14919,0.0
48132,1.0
39662,1.0
11946,0.0
9665,0.0
8743,0.0
1259,0.0
21511,0.0
33063,1.0
11924,0.0
23475,0.0
7308,0.0
22113,0.0
20676,0.0
32468,1.0
16668,0.0
33367,1.0
30678,0.0
21712,0.0
21163,0.0
5050,0.0
36196,1.0
46165,1.0
26993,0.0
37804,1.0
31260,0.0
48276,1.0
5361,0.0
38134,1.0
696,0.0
16118,0.0
11519,0.0
29021,0.0
15342,0.0
46888,1.0
5673,0.0
7348,0.0
5514,0.0
34528,1.0
49650,1.0
20617,0.0
46977,1.0
2789,0.0
961,0.0
17876,0.0
14714,0.0
43039,1.0
9504,0.0
44795,1.0
6428,0.0
11187,0.0
39332,1.0
44667,1.0
37667,1.0
16495,0.0
42338,1.0
48393,1.0
40688,1.0
11006,0.0
29440,0.0
35206,1.0
19450,0.0
39085,1.0
4304,0.0
3533,0.0
31240,0.0
36002,1.0
6959,0.0
16917,0.0
38413,1.0
30224,0.0
42886,1.0
27930,0.0
25200,0.0
45953,1.0
44270,1.0
2374,0.0
24311,0.0
13542,0.0
3608,0.0
14393,0.0
25346,0.0
35131,1.0
38005,1.0
39831,1.0
21993,0.0
46459,1.0
7589,0.0
18342,0.0
29504,0.0
38077,1.0
33262,1.0
14474,0.0
49158,1.0
17388,0.0
31578,0.0
20839,0.0
6243,0.0
14059,0.0
39447,1.0
27078,0.0
19515,0.0
49279,1.0
29871,0.0
8071,0.0
43825,1.0
46059,1.0
25066,0.0
33646,1.0
47209,1.0
19693,0.0
20407,0.0
254,0.0
37805,1.0
19949,0.0
25154,0.0
35170,1.0
16480,0.0
49682,1.0
18875,0.0
40253,1.0
15555,0.0
14965,0.0
9115,0.0
12689,0.0
21648,0.0
24725,0.0
8654,0.0
26468,0.0
30110,0.0
15856,0.0
25524,0.0
33967,1.0
37659,1.0
26601,0.0
32108,1.0
24878,0.0
4414,0.0
47985,1.0
23157,0.0
43508,1.0
738,0.0
38586,1.0
19862,0.0
33560,1.0
45954,1.0
2438,0.0
2474,0.0
43561,1.0
1923,0.0
14994,0.0
11367,0.0
48213,1.0
3088,0.0
8670,0.0
14013,0.0
35740,1.0
29429,0.0
37793,1.0
26620,0.0
27159,0.0
40921,1.0
46263,1.0
9459,0.0
38735,1.0
45142,1.0
1393,0.0
19245,0.0
24430,0.0
2984,0.0
16525,0.0
30150,0.0
49461,1.0
47097,1.0
10300,0.0
10406,0.0
25790,0.0
32558,1.0
20274,0.0
25246,0.0
48260,1.0
18780,0.0
38469,1.0
33170,1.0
38293,1.0
41812,1.0
4752,0.0
40487,1.0
17934,0.0
49911,1.0
7240,0.0
10619,0.0
36375,1.0
34325,1.0
42659,1.0
1020,0.0
28942,0.0
11882,0.0
27235,0.0
37085,1.0
30649,0.0
11820,0.0
33760,1.0
25569,0.0
39196,1.0
14699,0.0
45809,1.0
12252,0.0
13222,0.0
21115,0.0
43641,1.0
31836,0.0
31134,0.0
5371,0.0
39469,1.0
7840,0.0
4770,0.0
17061,0.0
11512,0.0
14736,0.0
18964,0.0
4810,0.0
41776,1.0
12516,0.0
10970,0.0
21123,0.0
29621,0.0
31429,0.0
46286,1.0
39415,1.0
12639,0.0
30582,0.0
47553,1.0
16269,0.0
11796,0.0
45292,1.0
2380,0.0
47320,1.0
6081,0.0
19441,0.0
13005,0.0
9970,0.0
31822,0.0
29856,0.0
21050,0.0
22264,0.0
31458,0.0
37743,1.0
19244,0.0
28879,0.0
3724,0.0
12520,0.0
40743,1.0
42611,1.0
41650,1.0
21129,0.0
36229,1.0
24744,0.0
8822,0.0
42327,1.0
9416,0.0
12374,0.0
39701,1.0
32081,1.0
11782,0.0
30179,0.0
8184,0.0
21239,0.0
11074,0.0
9260,0.0
11105,0.0
24369,0.0
6554,0.0
30,0.0
34281,1.0
17681,0.0
9433,0.0
37884,1.0
5455,0.0
9563,0.0
45080,1.0
1999,0.0
6857,0.0
23946,0.0
34544,1.0
3243,0.0
15933,0.0
38520,1.0
40898,1.0
18055,0.0
6566,0.0
26126,0.0
13875,0.0
31733,0.0
20357,0.0
57,0.0
49976,1.0
13528,0.0
22594,0.0
6306,0.0
25216,0.0
5438,0.0
30804,0.0
6453,0.0
14585,0.0
24038,0.0
39314,1.0
6398,0.0
49895,1.0
34660,1.0
20273,0.0
34741,1.0
21392,0.0
9640,0.0
5621,0.0
43171,1.0
13412,0.0
34989,1.0
20191,0.0
4291,0.0
26522,0.0
13499,0.0
44769,1.0
35529,1.0
43178,1.0
48886,1.0
41091,1.0
33222,1.0
2707,0.0
15682,0.0
14381,0.0
21603,0.0
7576,0.0
5505,0.0
46324,1.0
34022,1.0
20907,0.0
46403,1.0
30748,0.0
35269,1.0
47037,1.0
44168,1.0
21329,0.0
40496,1.0
35380,1.0
20793,0.0
47669,1.0
39012,1.0
27302,0.0
9924,0.0
26100,0.0
30629,0.0
27722,0.0
29533,0.0
18081,0.0
26046,0.0
7759,0.0
9544,0.0
48633,1.0
25883,0.0
46492,1.0
10286,0.0
18655,0.0
27543,0.0
10630,0.0
9868,0.0
35199,1.0
46523,1.0
10205,0.0
7536,0.0
11009,0.0
12675,0.0
25186,0.0
22012,0.0
15287,0.0
1919,0.0
17437,0.0
18921,0.0
38209,1.0
33831,1.0
30273,0.0
26786,0.0
16643,0.0
18429,0.0
21841,0.0
18846,0.0
14443,0.0
25390,0.0
31155,0.0
3925,0.0
30317,0.0
19784,0.0
13313,0.0
47969,1.0
24298,0.0
48150,1.0
47616,1.0
46549,1.0
22777,0.0
9084,0.0
27053,0.0
4822,0.0
39841,1.0
14999,0.0
45194,1.0
41761,1.0
45412,1.0
42086,1.0
8117,0.0
21178,0.0
7895,0.0
37276,1.0
5526,0.0
22328,0.0
41151,1.0
28902,0.0
38677,1.0
44300,1.0
7822,0.0
19855,0.0
15529,0.0
33413,1.0
42661,1.0
34982,1.0
2533,0.0
23502,0.0
44238,1.0
19805,0.0
10141,0.0
9423,0.0
15853,0.0
3241,0.0
32751,1.0
32980,1.0
14925,0.0
37861,1.0
2620,0.0
22904,0.0
49918,1.0
32376,1.0
27957,0.0
30036,0.0
47151,1.0
7078,0.0
44957,1.0
21091,0.0
36046,1.0
46810,1.0
17797,0.0
27681,0.0
1398,0.0
29240,0.0
25677,0.0
29139,0.0
25982,0.0
38192,1.0
31660,0.0
29203,0.0
18887,0.0
28850,0.0
21130,0.0
30561,0.0
47981,1.0
8013,0.0
42005,1.0
6070,0.0
27558,0.0
15272,0.0
26354,0.0
27672,0.0
28335,0.0
33133,1.0
28647,0.0
25656,0.0
12633,0.0
5391,0.0
4299,0.0
9490,0.0
24475,0.0
10359,0.0
6061,0.0
22231,0.0
34197,1.0
17238,0.0
21154,0.0
4819,0.0
6177,0.0
49344,1.0
47881,1.0
48720,1.0
10778,0.0
42566,1.0
36105,1.0
6662,0.0
22888,0.0
48274,1.0
29268,0.0
20672,0.0
42268,1.0
38039,1.0
3462,0.0
36757,1.0
4730,0.0
35824,1.0
41654,1.0
16539,0.0
25473,0.0
28208,0.0
8260,0.0
6225,0.0
10455,0.0
18014,0.0
28246,0.0
43263,1.0
35314,1.0
410,0.0
39105,1.0
40054,1.0
26552,0.0
36192,1.0
24740,0.0
29317,0.0
45324,1.0
38920,1.0
7090,0.0
48443,1.0
40632,1.0
3101,0.0
17066,0.0
12882,0.0
18340,0.0
43522,1.0
33075,1.0
20762,0.0
14782,0.0
9236,0.0
28216,0.0
21731,0.0
8015,0.0
2955,0.0
5484,0.0
29073,0.0
6389,0.0
17173,0.0
46803,1.0
22470,0.0
44359,1.0
33346,1.0
23582,0.0
47611,1.0
3448,0.0
5610,0.0
5210,0.0
20000,0.0
1586,0.0
47867,1.0
3077,0.0
8704,0.0
15084,0.0
48216,1.0
30817,0.0
25971,0.0
35277,1.0
30216,0.0
16550,0.0
23516,0.0
24801,0.0
8287,0.0
14558,0.0
37580,1.0
5134,0.0
41199,1.0
3662,0.0
22655,0.0
43204,1.0
11228,0.0
31833,0.0
32079,1.0
6157,0.0
21504,0.0
5196,0.0
10496,0.0
46673,1.0
6680,0.0
10038,0.0
33320,1.0
2902,0.0
19742,0.0
16297,0.0
35494,1.0
30757,0.0
24454,0.0
31606,0.0
10471,0.0
23401,0.0
39753,1.0
24355,0.0
4515,0.0
23244,0.0
32229,1.0
32342,1.0
1811,0.0
35500,1.0
49238,1.0
48387,1.0
33567,1.0
48434,1.0
25253,0.0
3992,0.0
20851,0.0
39946,1.0
4671,0.0
10228,0.0
32756,1.0
27557,0.0
23340,0.0
23351,0.0
27185,0.0
26878,0.0
791,0.0
26976,0.0
8625,0.0
18053,0.0
9334,0.0
5545,0.0
31539,0.0
24431,0.0
43177,1.0
34667,1.0
43236,1.0
10675,0.0
40051,1.0
41197,1.0
31069,0.0
26666,0.0
28707,0.0
35554,1.0
15231,0.0
7694,0.0
4253,0.0
34669,1.0
46734,1.0
17462,0.0
15168,0.0
32063,1.0
37012,1.0
12792,0.0
28826,0.0
19903,0.0
33066,1.0
45181,1.0
34379,1.0
47703,1.0
35799,1.0
47711,1.0
7026,0.0
35914,1.0
26202,0.0
12619,0.0
48589,1.0
35861,1.0
22726,0.0
31451,0.0
22079,0.0
9391,0.0
1293,0.0
34236,1.0
1712,0.0
14803,0.0
40650,1.0
19761,0.0
39562,1.0
24510,0.0
28203,0.0
47584,1.0
15331,0.0
28315,0.0
40132,1.0
21374,0.0
49941,1.0
3737,0.0
982,0.0
29743,0.0
40847,1.0
24008,0.0
30680,0.0
41058,1.0
42270,1.0
6618,0.0
30627,0.0
29976,0.0
12513,0.0
13787,0.0
9658,0.0
38214,1.0
745,0.0
7397,0.0
9653,0.0
9564,0.0
826,0.0
19382,0.0
16695,0.0
24536,0.0
26904,0.0
45276,1.0
20476,0.0
43483,1.0
28837,0.0
29103,0.0
40812,1.0
31673,0.0
39872,1.0
44910,1.0
41236,1.0
33716,1.0
13212,0.0
46418,1.0
26075,0.0
15119,0.0
45752,1.0
3891,0.0
24175,0.0
46306,1.0
48836,1.0
45673,1.0
29034,0.0
46531,1.0
17179,0.0
31947,0.0
14101,0.0
9113,0.0
28591,0.0
47852,1.0
25489,0.0
26948,0.0
26827,0.0
40420,1.0
36872,1.0
25575,0.0
38909,1.0
38914,1.0
13554,0.0
27702,0.0
11785,0.0
12294,0.0
15178,0.0
43018,1.0
18632,0.0
25460,0.0
46516,1.0
5587,0.0
12131,0.0
8122,0.0
41910,1.0
13765,0.0
34798,1.0
4623,0.0
7134,0.0
41450,1.0
29163,0.0
17754,0.0
28590,0.0
2694,0.0
5677,0.0
48665,1.0
12164,0.0
40048,1.0
42885,1.0
6756,0.0
35444,1.0
21490,0.0
43045,1.0
39982,1.0
23117,0.0
29126,0.0
13698,0.0
6887,0.0
23639,0.0
28136,0.0
40721,1.0
2250,0.0
2314,0.0
43051,1.0
44007,1.0
10907,0.0
8850,0.0
2743,0.0
32176,1.0
37665,1.0
49958,1.0
9814,0.0
29084,0.0
1092,0.0
7249,0.0
48371,1.0
14624,0.0
11890,0.0
30841,0.0
47341,1.0
10547,0.0
42934,1.0
45367,1.0
23026,0.0
25825,0.0
18614,0.0
10542,0.0
14526,0.0
44176,1.0
34906,1.0
8777,0.0
5424,0.0
26000,0.0
24727,0.0
19672,0.0
132,0.0
27403,0.0
28009,0.0
30809,0.0
10456,0.0
21784,0.0
48590,1.0
17045,0.0
10277,0.0
25229,0.0
43714,1.0
31187,0.0
4692,0.0
6369,0.0
33057,1.0
34462,1.0
18705,0.0
39362,1.0
10444,0.0
47228,1.0
14477,0.0
19217,0.0
16818,0.0
42411,1.0
46475,1.0
14793,0.0
30259,0.0
14471,0.0
49188,1.0
37562,1.0
40483,1.0
30039,0.0
13719,0.0
24701,0.0
25434,0.0
7926,0.0
40614,1.0
23487,0.0
11008,0.0
46151,1.0
9464,0.0
44741,1.0
7192,0.0
39204,1.0
33756,1.0
48137,1.0
19140,0.0
25723,0.0
19749,0.0
17263,0.0
13235,0.0
45747,1.0
19864,0.0
35821,1.0
41138,1.0
26085,0.0
34162,1.0
38673,1.0
45614,1.0
24512,0.0
31213,0.0
46610,1.0
1123,0.0
8183,0.0
46805,1.0
39104,1.0
36821,1.0
24539,0.0
24821,0.0
37568,1.0
1253,0.0
35833,1.0
3902,0.0
949,0.0
46220,1.0
8489,0.0
23615,0.0
35913,1.0
13989,0.0
12644,0.0
31261,0.0
49943,1.0
19116,0.0
49390,1.0
47635,1.0
19402,0.0
41044,1.0
36792,1.0
4988,0.0
42422,1.0
8352,0.0
9228,0.0
44205,1.0
24386,0.0
2692,0.0
45061,1.0
36550,1.0
35583,1.0
6483,0.0
8899,0.0
21853,0.0
41798,1.0
12483,0.0
18387,0.0
14311,0.0
21139,0.0
3351,0.0
28658,0.0
41691,1.0
6543,0.0
33153,1.0
6518,0.0
821,0.0
15353,0.0
41993,1.0
35134,1.0
40067,1.0
42673,1.0
12804,0.0
20778,0.0
39721,1.0
29323,0.0
2860,0.0
45335,1.0
32039,1.0
42337,1.0
27887,0.0
39640,1.0
28542,0.0
3496,0.0
6203,0.0
3334,0.0
42518,1.0
10268,0.0
48860,1.0
30014,0.0
16607,0.0
22903,0.0
35653,1.0
21589,0.0
48768,1.0
30620,0.0
31291,0.0
9480,0.0
16007,0.0
9625,0.0
3541,0.0
14223,0.0
788,0.0
44621,1.0
17259,0.0
32388,1.0
13526,0.0
24827,0.0
15760,0.0
48864,1.0
40279,1.0
4947,0.0
13441,0.0
33842,1.0
18215,0.0
27664,0.0
28443,0.0
41059,1.0
25954,0.0
38784,1.0
8655,0.0
49222,1.0
38629,1.0
47399,1.0
12558,0.0
43993,1.0
376,0.0
21014,0.0
34473,1.0
42950,1.0
2182,0.0
14518,0.0
38809,1.0
19633,0.0
24134,0.0
35417,1.0
24408,0.0
30949,0.0
30152,0.0
34058,1.0
30201,0.0
34511,1.0
27872,0.0
48675,1.0
28659,0.0
28533,0.0
46075,1.0
39774,1.0
11278,0.0
39208,1.0
5063,0.0
7360,0.0
32203,1.0
4004,0.0
2075,0.0
20765,0.0
18894,0.0
36586,1.0
11368,0.0
43749,1.0
8545,0.0
28277,0.0
19434,0.0
46719,1.0
24949,0.0
38165,1.0
6052,0.0
7245,0.0
